date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
Metropolitano 1984,7,Argentinos,4,1,Huracan,48
Torneo Nacional 1984,57,Instituto,3,3,Ferro,40
Metropolitano 1984,37,Estudiantes (LP),2,1,Huracan,48
Metropolitano 1984,48,Huracan,0,1,Estudiantes (LP),37
Torneo Nacional 1984,72,Racing (C),1,0,Union,93
Torneo Nacional 1984,20,Central Norte (S),1,1,Rosario Central,76
Torneo Nacional 1984,76,Rosario Central,2,0,Central Norte (S),20
Metropolitano 1984,75,River Plate,1,0,Talleres (C),88
Metropolitano 1984,88,Talleres (C),3,2,River Plate,75
Metropolitano 1984,72,Racing (C),2,2,Velez,94
Metropolitano 1984,94,Velez,2,0,Racing (C),72
Torneo Nacional 1984,48,Huracan,1,4,River Plate,75
Metropolitano 1984,48,Huracan,3,1,Rosario Central,76
Metropolitano 1984,17,Boca Juniors,0,2,Ferro,40
Metropolitano 1984,40,Ferro,1,0,Boca Juniors,17
Metropolitano 1984,40,Ferro,1,1,Instituto,57
Torneo Nacional 1984,20,Central Norte (S),0,1,Belgrano,16
Torneo Nacional 1984,16,Belgrano,3,1,Central Norte (S),20
Metropolitano 1984,57,Instituto,0,2,Ferro,40
Torneo Nacional 1984,40,Ferro,1,1,Instituto,57
Metropolitano 1984,76,Rosario Central,0,0,Huracan,48
Metropolitano 1984,48,Huracan,0,2,River Plate,75
Metropolitano 1984,75,River Plate,3,1,Huracan,48
Metropolitano 1984,70,Platense,0,0,Ferro,40
Metropolitano 1984,48,Huracan,0,1,Newells,66
Metropolitano 1984,7,Argentinos,1,0,Chacarita,21
Metropolitano 1984,21,Chacarita,1,0,Argentinos,7
Metropolitano 1984,66,Newells,1,2,Huracan,48
Metropolitano 1984,94,Velez,1,0,Rosario Central,76
Metropolitano 1984,70,Platense,0,0,Huracan,48
Metropolitano 1984,48,Huracan,0,3,Platense,70
Torneo Nacional 1984,94,Velez,2,2,Rosario Central,76
Metropolitano 1984,17,Boca Juniors,2,1,Instituto,57
Metropolitano 1984,75,River Plate,1,0,Rosario Central,76
Metropolitano 1984,76,Rosario Central,1,2,River Plate,75
Metropolitano 1984,40,Ferro,0,0,Estudiantes (LP),37
Metropolitano 1984,17,Boca Juniors,1,1,Platense,70
Metropolitano 1984,37,Estudiantes (LP),1,1,Ferro,40
Metropolitano 1984,17,Boca Juniors,1,5,Argentinos,7
Metropolitano 1984,94,Velez,1,2,Boca Juniors,17
Metropolitano 1984,57,Instituto,4,2,Boca Juniors,17
Torneo Nacional 1984,93,Union,2,2,Racing (C),72
Metropolitano 1984,94,Velez,4,0,Independiente,56
Metropolitano 1984,56,Independiente,1,1,Velez,94
Metropolitano 1984,40,Ferro,0,0,Argentinos,7
Metropolitano 1984,7,Argentinos,0,2,Ferro,40
Metropolitano 1984,48,Huracan,1,2,Instituto,57
Metropolitano 1984,57,Instituto,3,0,Huracan,48
Torneo Nacional 1984,56,Independiente,0,2,Atl Tucuman,11
Metropolitano 1984,7,Argentinos,2,1,Estudiantes (LP),37
Metropolitano 1984,37,Estudiantes (LP),0,0,Argentinos,7
Torneo Nacional 1984,76,Rosario Central,2,1,Velez,94
Metropolitano 1984,70,Platense,2,2,Boca Juniors,17
Torneo Nacional 1984,75,River Plate,2,1,San Lorenzo,77
Metropolitano 1984,77,San Lorenzo,1,1,River Plate,75
Metropolitano 1984,48,Huracan,2,1,Racing (C),72
Metropolitano 1984,72,Racing (C),1,1,Huracan,48
Torneo Nacional 1984,11,Atl Tucuman,0,1,Independiente,56
Metropolitano 1984,75,River Plate,0,0,San Lorenzo,77
Metropolitano 1984,76,Rosario Central,2,1,Velez,94
Torneo Nacional 1984,77,San Lorenzo,1,2,River Plate,75
Metropolitano 1984,72,Racing (C),2,2,Union,93
Metropolitano 1984,93,Union,1,2,Racing (C),72
Metropolitano 1984,77,San Lorenzo,1,0,Temperley,90
Metropolitano 1984,48,Huracan,2,0,Union,93
Metropolitano 1984,93,Union,0,1,Huracan,48
Metropolitano 1984,57,Instituto,2,3,Argentinos,7
Metropolitano 1984,7,Argentinos,2,0,Instituto,57
Metropolitano 1984,40,Ferro,0,0,Independiente,56
Metropolitano 1984,37,Estudiantes (LP),2,0,Instituto,57
Metropolitano 1984,57,Instituto,2,1,Estudiantes (LP),37
Metropolitano 1984,66,Newells,2,0,Instituto,57
Metropolitano 1984,90,Temperley,0,1,Huracan,48
Torneo Nacional 1984,11,Atl Tucuman,2,1,Kimberley (MdP),62
Metropolitano 1984,56,Independiente,1,3,Ferro,40
Torneo Nacional 1984,56,Independiente,0,1,Ferro,40
Torneo Nacional 1984,40,Ferro,1,1,Independiente,56
Metropolitano 1984,37,Estudiantes (LP),1,0,Chacarita,21
Metropolitano 1984,56,Independiente,0,2,Argentinos,7
Metropolitano 1984,7,Argentinos,4,1,Independiente,56
Metropolitano 1984,48,Huracan,1,0,Temperley,90
Metropolitano 1984,75,River Plate,1,1,Temperley,90
Torneo Nacional 1984,62,Kimberley (MdP),1,1,Atl Tucuman,11
Metropolitano 1984,66,Newells,0,1,Argentinos,7
Metropolitano 1984,57,Instituto,4,2,Platense,70
Metropolitano 1984,66,Newells,2,4,Estudiantes (LP),37
Metropolitano 1984,37,Estudiantes (LP),3,0,Newells,66
Metropolitano 1984,48,Huracan,0,1,Atlanta,13
Metropolitano 1984,70,Platense,1,0,Instituto,57
Metropolitano 1984,70,Platense,2,2,Argentinos,7
Metropolitano 1984,7,Argentinos,1,1,Platense,70
Metropolitano 1984,7,Argentinos,2,0,Newells,66
Metropolitano 1984,93,Union,1,1,Independiente,56
Metropolitano 1984,70,Platense,1,0,Union,93
Metropolitano 1984,93,Union,4,0,Platense,70
Metropolitano 1984,94,Velez,0,0,Huracan,48
Metropolitano 1984,48,Huracan,2,1,Velez,94
Metropolitano 1984,94,Velez,1,1,Platense,70
Metropolitano 1984,70,Platense,1,2,Velez,94
Metropolitano 1984,57,Instituto,3,1,Newells,66
Metropolitano 1984,66,Newells,2,1,Talleres (C),88
Torneo Nacional 1984,70,Platense,2,0,Instituto,57
Metropolitano 1984,88,Talleres (C),5,2,Huracan,48
Metropolitano 1984,21,Chacarita,1,0,Estudiantes (LP),37
Metropolitano 1984,93,Union,3,0,Boca Juniors,17
Torneo Nacional 1984,77,San Lorenzo,5,1,Temperley,90
Torneo Nacional 1984,9,Atl Ledesma (J),1,2,Argentinos,7
Metropolitano 1984,48,Huracan,2,2,San Lorenzo,77
Metropolitano 1984,77,San Lorenzo,1,1,Huracan,48
Metropolitano 1984,88,Talleres (C),1,3,Racing (C),72
Metropolitano 1984,72,Racing (C),1,0,Talleres (C),88
Torneo Nacional 1984,72,Racing (C),1,1,San Lorenzo,77
Metropolitano 1984,17,Boca Juniors,1,0,Union,93
Torneo Nacional 1984,21,Chacarita,3,2,Atl Tucuman,11
Torneo Nacional 1984,94,Velez,3,0,Central Norte (S),20
Metropolitano 1984,72,Racing (C),3,0,Temperley,90
Torneo Nacional 1984,90,Temperley,1,1,San Lorenzo,77
Metropolitano 1984,90,Temperley,3,2,San Lorenzo,77
Metropolitano 1984,90,Temperley,0,0,Racing (C),72
Torneo Nacional 1984,20,Central Norte (S),0,2,Velez,94
Torneo Nacional 1984,11,Atl Tucuman,0,1,Chacarita,21
Metropolitano 1984,48,Huracan,2,2,Talleres (C),88
Torneo Nacional 1984,77,San Lorenzo,3,1,Racing (C),72
Metropolitano 1984,72,Racing (C),2,0,San Lorenzo,77
Metropolitano 1984,90,Temperley,1,2,River Plate,75
Metropolitano 1984,93,Union,1,1,Velez,94
Metropolitano 1984,77,San Lorenzo,1,2,Union,93
Metropolitano 1984,75,River Plate,4,1,Racing (C),72
Metropolitano 1984,72,Racing (C),0,0,River Plate,75
Metropolitano 1984,94,Velez,1,2,Union,93
Torneo Nacional 1984,11,Atl Tucuman,0,0,Belgrano,16
Metropolitano 1984,77,San Lorenzo,1,1,Racing (C),72
Torneo Nacional 1984,16,Belgrano,2,0,Atl Tucuman,11
Metropolitano 1984,37,Estudiantes (LP),2,1,Independiente,56
Metropolitano 1984,56,Independiente,1,2,Estudiantes (LP),37
Metropolitano 1984,48,Huracan,4,4,Independiente,56
Metropolitano 1984,56,Independiente,1,2,Huracan,48
Torneo Nacional 1984,7,Argentinos,1,1,Atl Ledesma (J),9
Metropolitano 1984,72,Racing (C),0,0,Rosario Central,76
Metropolitano 1984,76,Rosario Central,0,1,Racing (C),72
Metropolitano 1984,93,Union,0,1,San Lorenzo,77
Metropolitano 1984,66,Newells,1,0,Ferro,40
Metropolitano 1984,37,Estudiantes (LP),2,1,Racing (C),72
Metropolitano 1984,90,Temperley,1,0,Chacarita,21
Metropolitano 1984,13,Atlanta,4,2,Union,93
Metropolitano 1984,72,Racing (C),2,0,Newells,66
Metropolitano 1984,13,Atlanta,0,1,Temperley,90
Metropolitano 1984,90,Temperley,1,1,Atlanta,13
Metropolitano 1984,13,Atlanta,1,1,Talleres (C),88
Metropolitano 1984,88,Talleres (C),3,1,Atlanta,13
Metropolitano 1984,37,Estudiantes (LP),1,1,Talleres (C),88
Metropolitano 1984,88,Talleres (C),0,1,Estudiantes (LP),37
Torneo Nacional 1984,88,Talleres (C),1,1,Estudiantes (LP),37
Torneo Nacional 1984,37,Estudiantes (LP),0,1,Talleres (C),88
Metropolitano 1984,21,Chacarita,1,0,Temperley,90
Metropolitano 1984,77,San Lorenzo,1,1,Atlanta,13
Metropolitano 1984,21,Chacarita,2,2,Talleres (C),88
Metropolitano 1984,88,Talleres (C),1,2,Chacarita,21
Metropolitano 1984,37,Estudiantes (LP),1,0,Temperley,90
Metropolitano 1984,90,Temperley,0,1,Estudiantes (LP),37
Metropolitano 1984,66,Newells,2,0,Chacarita,21
Metropolitano 1984,21,Chacarita,2,1,Newells,66
Metropolitano 1984,40,Ferro,1,0,Rosario Central,76
Metropolitano 1984,76,Rosario Central,0,1,Ferro,40
Metropolitano 1984,13,Atlanta,1,1,San Lorenzo,77
Metropolitano 1984,70,Platense,3,0,Newells,66
Metropolitano 1984,66,Newells,0,0,Platense,70
Metropolitano 1984,76,Rosario Central,2,0,Atlanta,13
Metropolitano 1984,13,Atlanta,0,3,Rosario Central,76
Torneo Nacional 1984,68,Olimpo,0,0,Newells,66
Torneo Nacional 1984,66,Newells,1,1,Olimpo,68
Metropolitano 1984,13,Atlanta,1,4,Estudiantes (LP),37
Metropolitano 1984,75,River Plate,1,1,Atlanta,13
Metropolitano 1984,93,Union,0,1,Atlanta,13
Metropolitano 1984,13,Atlanta,1,1,River Plate,75
Metropolitano 1984,66,Newells,1,0,Racing (C),72
Metropolitano 1984,17,Boca Juniors,1,1,Huracan,48
Metropolitano 1984,75,River Plate,2,3,Independiente,56
Metropolitano 1984,94,Velez,2,1,Argentinos,7
Metropolitano 1984,7,Argentinos,2,2,Velez,94
Metropolitano 1984,77,San Lorenzo,1,1,Estudiantes (LP),37
Metropolitano 1984,37,Estudiantes (LP),1,0,San Lorenzo,77
Metropolitano 1984,77,San Lorenzo,0,0,Ferro,40
Metropolitano 1984,40,Ferro,3,0,San Lorenzo,77
Metropolitano 1984,57,Instituto,1,1,San Lorenzo,77
Metropolitano 1984,66,Newells,2,1,Rosario Central,76
Metropolitano 1984,76,Rosario Central,0,0,Newells,66
Metropolitano 1984,77,San Lorenzo,3,1,Instituto,57
Metropolitano 1984,94,Velez,2,2,Chacarita,21
Metropolitano 1984,21,Chacarita,2,2,Velez,94
Torneo Nacional 1984,17,Boca Juniors,2,0,Talleres (C),88
Metropolitano 1984,75,River Plate,0,1,Newells,66
Metropolitano 1984,66,Newells,3,1,River Plate,75
Metropolitano 1984,13,Atlanta,0,1,Velez,94
Metropolitano 1984,94,Velez,3,1,Atlanta,13
Metropolitano 1984,94,Velez,0,0,Talleres (C),88
Metropolitano 1984,76,Rosario Central,1,1,Talleres (C),88
Metropolitano 1984,88,Talleres (C),2,0,Rosario Central,76
Metropolitano 1984,17,Boca Juniors,2,0,Rosario Central,76
Metropolitano 1984,76,Rosario Central,1,1,Boca Juniors,17
Metropolitano 1984,88,Talleres (C),1,1,Velez,94
Torneo Nacional 1984,88,Talleres (C),3,3,Boca Juniors,17
Metropolitano 1984,88,Talleres (C),2,0,Boca Juniors,17
Metropolitano 1984,93,Union,0,1,Chacarita,21
Metropolitano 1984,21,Chacarita,1,0,Union,93
Metropolitano 1984,17,Boca Juniors,2,1,Talleres (C),88
Metropolitano 1984,48,Huracan,0,1,Boca Juniors,17
Metropolitano 1984,56,Independiente,3,2,River Plate,75
Metropolitano 1984,37,Estudiantes (LP),2,0,Atlanta,13
Metropolitano 1984,21,Chacarita,1,2,San Lorenzo,77
Metropolitano 1984,13,Atlanta,1,2,Platense,70
Metropolitano 1984,70,Platense,1,0,Atlanta,13
Torneo Nacional 1984,68,Olimpo,1,0,Atlanta,13
Torneo Nacional 1984,13,Atlanta,2,1,Olimpo,68
Metropolitano 1984,57,Instituto,0,1,Velez,94
Metropolitano 1984,94,Velez,0,0,Instituto,57
Metropolitano 1984,72,Racing (C),2,0,Chacarita,21
Metropolitano 1984,21,Chacarita,0,0,Racing (C),72
Metropolitano 1984,17,Boca Juniors,3,1,Estudiantes (LP),37
Torneo Nacional 1984,75,River Plate,0,3,Ferro,40
Torneo Nacional 1984,40,Ferro,1,0,River Plate,75
Metropolitano 1984,75,River Plate,0,0,Ferro,40
Metropolitano 1984,40,Ferro,1,1,River Plate,75
Metropolitano 1984,21,Chacarita,0,1,Platense,70
Metropolitano 1984,70,Platense,1,1,Chacarita,21
Metropolitano 1984,13,Atlanta,1,0,Newells,66
Metropolitano 1984,66,Newells,3,1,Atlanta,13
Metropolitano 1984,13,Atlanta,1,1,Instituto,57
Metropolitano 1984,57,Instituto,4,2,Atlanta,13
Torneo Nacional 1984,38,Estudiantes (RC),1,2,Huracan,48
Torneo Nacional 1984,48,Huracan,2,0,Estudiantes (RC),38
Torneo Nacional 1984,75,River Plate,3,2,Estudiantes (RC),38
Torneo Nacional 1984,38,Estudiantes (RC),2,2,River Plate,75
Metropolitano 1984,57,Instituto,1,0,Union,93
Metropolitano 1984,93,Union,2,1,Instituto,57
Metropolitano 1984,13,Atlanta,1,0,Independiente,56
Metropolitano 1984,56,Independiente,1,0,Atlanta,13
Metropolitano 1984,13,Atlanta,3,1,Huracan,48
Metropolitano 1984,93,Union,1,0,Temperley,90
Metropolitano 1984,57,Instituto,0,1,Temperley,90
Metropolitano 1984,77,San Lorenzo,3,1,Chacarita,21
Metropolitano 1984,90,Temperley,1,0,Instituto,57
Metropolitano 1984,21,Chacarita,0,0,River Plate,75
Torneo Nacional 1984,37,Estudiantes (LP),3,1,Atlanta,13
Metropolitano 1984,72,Racing (C),1,0,Atlanta,13
Metropolitano 1984,13,Atlanta,0,1,Racing (C),72
Torneo Nacional 1984,13,Atlanta,1,2,Estudiantes (LP),37
Metropolitano 1984,37,Estudiantes (LP),1,0,Boca Juniors,17
Metropolitano 1984,76,Rosario Central,1,0,Independiente,56
Metropolitano 1984,56,Independiente,3,1,Rosario Central,76
Torneo Nacional 1984,56,Independiente,1,0,Rosario Central,76
Torneo Nacional 1984,76,Rosario Central,1,1,Independiente,56
Metropolitano 1984,93,Union,3,1,Estudiantes (LP),37
Metropolitano 1984,37,Estudiantes (LP),2,0,Union,93
Metropolitano 1984,88,Talleres (C),2,1,Instituto,57
Metropolitano 1984,57,Instituto,2,1,Talleres (C),88
Metropolitano 1984,76,Rosario Central,2,0,Chacarita,21
Torneo Nacional 1984,72,Racing (C),2,2,Atl Ledesma (J),9
Torneo Nacional 1984,9,Atl Ledesma (J),2,0,Racing (C),72
Torneo Nacional 1984,9,Atl Ledesma (J),2,4,Union,93
Torneo Nacional 1984,93,Union,2,1,Atl Ledesma (J),9
Metropolitano 1984,40,Ferro,1,0,Atlanta,13
Metropolitano 1984,13,Atlanta,1,4,Ferro,40
Metropolitano 1984,76,Rosario Central,0,0,Temperley,90
Metropolitano 1984,77,San Lorenzo,1,0,Boca Juniors,17
Metropolitano 1984,17,Boca Juniors,0,0,San Lorenzo,77
Metropolitano 1984,90,Temperley,1,1,Rosario Central,76
Metropolitano 1984,37,Estudiantes (LP),2,0,Velez,94
Metropolitano 1984,94,Velez,1,0,Estudiantes (LP),37
Metropolitano 1984,90,Temperley,1,1,Independiente,56
Metropolitano 1984,21,Chacarita,1,1,Rosario Central,76
Metropolitano 1984,56,Independiente,0,0,Temperley,90
Metropolitano 1984,75,River Plate,4,1,Chacarita,21
Metropolitano 1984,40,Ferro,1,0,Newells,66
Metropolitano 1984,7,Argentinos,3,0,Boca Juniors,17
Torneo Nacional 1984,66,Newells,2,2,San Lorenzo,77
Metropolitano 1984,90,Temperley,0,1,Argentinos,7
Metropolitano 1984,93,Union,2,2,Argentinos,7
Metropolitano 1984,21,Chacarita,1,0,Instituto,57
Torneo Nacional 1984,62,Kimberley (MdP),0,3,Chacarita,21
Metropolitano 1984,7,Argentinos,1,0,Temperley,90
Metropolitano 1984,57,Instituto,1,0,Chacarita,21
Torneo Nacional 1984,21,Chacarita,7,0,Kimberley (MdP),62
Metropolitano 1984,7,Argentinos,0,0,Union,93
Metropolitano 1984,77,San Lorenzo,2,3,Newells,66
Metropolitano 1984,76,Rosario Central,1,0,Estudiantes (LP),37
Metropolitano 1984,94,Velez,1,1,Temperley,90
Torneo Nacional 1984,7,Argentinos,4,0,Union,93
Metropolitano 1984,66,Newells,1,0,San Lorenzo,77
Torneo Nacional 1984,93,Union,1,2,Argentinos,7
Torneo Nacional 1984,77,San Lorenzo,2,1,Newells,66
Metropolitano 1984,37,Estudiantes (LP),1,0,Rosario Central,76
Campeonato 1985/86 ,93,Union,0,0,Boca Juniors,17
Campeonato 1985/86 ,90,Temperley,2,2,Newells,66
Torneo Nacional 1985 ,66,Newells,2,1,Temperley,90
Campeonato 1985/86 ,43,Gimnasia (LP),1,0,Racing (C),72
Campeonato 1985/86 ,43,Gimnasia (LP),1,1,Union,93
Campeonato 1985/86 ,72,Racing (C),1,2,Talleres (C),88
Campeonato 1985/86 ,88,Talleres (C),1,2,Racing (C),72
Campeonato 1985/86 ,48,Huracan,1,1,San Lorenzo,77
Torneo Nacional 1985 ,88,Talleres (C),0,4,Instituto,57
Campeonato 1985/86 ,31,Dep. Español,2,1,Chacarita,21
Campeonato 1985/86 ,88,Talleres (C),2,0,Dep. Español,31
Campeonato 1985/86 ,77,San Lorenzo,0,0,Huracan,48
Campeonato 1985/86 ,93,Union,0,0,Gimnasia (LP),43
Campeonato 1985/86 ,93,Union,1,0,Argentinos,7
Campeonato 1985/86 ,88,Talleres (C),0,0,Union,93
Campeonato 1985/86 ,31,Dep. Español,1,0,Talleres (C),88
Campeonato 1985/86 ,72,Racing (C),0,1,San Lorenzo,77
Campeonato 1985/86 ,77,San Lorenzo,1,1,Racing (C),72
Campeonato 1985/86 ,31,Dep. Español,1,1,Boca Juniors,17
Campeonato 1985/86 ,93,Union,2,2,Estudiantes (LP),37
Campeonato 1985/86 ,37,Estudiantes (LP),0,1,Union,93
Campeonato 1985/86 ,31,Dep. Español,2,0,Temperley,90
Campeonato 1985/86 ,90,Temperley,0,0,Dep. Español,31
Torneo Nacional 1985 ,83,Santamarina,1,2,Racing (C),72
Torneo Nacional 1985 ,72,Racing (C),0,1,Santamarina,83
Campeonato 1985/86 ,90,Temperley,3,3,Union,93
Campeonato 1985/86 ,93,Union,1,1,Temperley,90
Campeonato 1985/86 ,17,Boca Juniors,2,1,Union,93
Torneo Nacional 1985 ,43,Gimnasia (LP),3,0,Juv. Antoniana,60
